player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,rolling_pts_3,rolling_mins_3,opponent_team,was_home
2,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,True
2,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,False
2,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False
2,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,True
2,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,True
2,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False
2,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,True
2,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False
2,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,True
2,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,True
2,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False
2,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True
3,1,6,90,0,0,1,0,0,22,13.8,1.4,8.0,2.3,0.0,0.0,20,True
3,2,6,90,0,0,1,0,1,25,21.4,1.9,0.0,2.3,0.0,0.0,2,False
3,3,2,90,0,0,0,1,0,17,20.8,20.8,9.0,5.1,4.666666666666667,90.0,5,True
3,4,15,90,1,0,1,0,3,40,58.0,0.7,35.0,9.4,7.666666666666667,90.0,18,False
3,5,7,90,1,0,0,2,0,15,56.6,0.8,40.0,9.7,8.0,90.0,13,False
3,6,1,90,0,0,0,2,0,7,19.6,7.3,57.0,8.4,7.666666666666667,90.0,11,True
3,7,2,90,0,0,0,1,0,5,4.6,3.7,16.0,2.4,3.3333333333333335,90.0,17,True
3,8,1,90,0,0,0,2,0,5,21.6,1.1,5.0,2.8,1.3333333333333333,90.0,3,False
3,9,1,53,0,0,0,1,0,7,4.4,0.7,0.0,0.5,1.3333333333333333,77.66666666666667,12,True
3,10,2,90,0,0,0,1,0,9,17.6,14.3,2.0,3.4,1.3333333333333333,77.66666666666667,15,False
3,11,2,90,0,0,0,1,0,14,21.6,12.0,4.0,3.8,1.6666666666666667,77.66666666666667,6,False
3,12,6,90,0,0,1,0,0,24,11.2,2.8,4.0,1.8,3.3333333333333335,90.0,16,True
3,13,9,45,1,1,0,2,0,20,42.2,0.7,35.0,7.8,5.666666666666667,75.0,19,False
3,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,45.0,14,True
3,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,15.0,9,False
3,16,9,90,0,0,1,0,3,34,26.6,16.5,8.0,5.1,3.0,30.0,8,True
3,17,4,90,0,1,0,1,0,13,22.2,10.9,17.0,5.0,4.333333333333333,60.0,7,False
3,18,6,90,0,0,1,0,0,21,21.4,17.3,11.0,5.0,6.333333333333333,90.0,10,True
3,19,2,90,0,0,0,1,0,12,18.8,17.1,0.0,3.6,4.0,90.0,4,False
3,20,2,90,0,0,0,1,0,9,10.2,2.2,0.0,1.2,3.3333333333333335,90.0,5,False
3,21,1,90,0,0,0,1,0,6,21.8,1.7,5.0,2.9,1.6666666666666667,90.0,18,True
3,22,1,90,0,0,0,2,0,10,28.0,22.6,4.0,5.5,1.3333333333333333,90.0,2,True
3,23,7,90,0,0,1,0,1,27,18.8,11.3,7.0,3.7,3.0,90.0,20,False
3,24,2,90,0,0,0,1,0,11,15.2,3.0,5.0,2.3,3.3333333333333335,90.0,13,True
3,25,6,90,0,0,1,0,0,29,18.4,13.1,2.0,3.4,5.0,90.0,11,False
3,26,2,90,0,0,0,1,0,9,9.8,5.0,13.0,2.8,3.3333333333333335,90.0,19,True
3,27,7,90,0,0,1,0,1,27,21.2,4.8,0.0,2.6,5.0,90.0,16,False
3,28,2,90,0,0,0,1,0,13,20.0,14.0,0.0,3.4,3.6666666666666665,90.0,14,False
3,29,5,90,0,0,1,0,0,25,17.2,0.9,0.0,1.8,4.666666666666667,90.0,6,True
3,30,1,15,0,0,0,0,0,3,1.6,0.2,0.0,0.2,2.6666666666666665,65.0,9,True
3,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,35.0,8,False
3,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,5.0,4,True
3,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False
3,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,True
3,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,True
